Start,Hello
187.00,195.00,63.00,140.00,73.00,3.59,8.65,3.50,-2.02,-0.47,Hello
187.00,196.00,63.00,140.00,74.00,1.54,8.71,3.50,-2.03,-0.47,Hello
188.00,195.00,63.00,140.00,74.00,5.81,9.45,3.52,-2.03,-0.47,Hello
187.00,193.00,63.00,140.00,74.00,8.46,2.33,3.52,-2.03,-0.47,Hello
187.00,195.00,63.00,140.00,74.00,-23.52,-3.80,3.47,-2.05,-0.51,Hello
187.00,192.00,63.00,140.00,74.00,-72.00,4.66,3.55,-2.07,-0.74,Hello
187.00,192.00,63.00,139.00,73.00,-83.03,4.19,3.52,-2.11,-1.23,Hello
187.00,193.00,63.00,139.00,74.00,-87.71,1.78,3.59,-2.15,-1.92,Hello
188.00,193.00,63.00,139.00,74.00,-78.79,-5.07,3.69,-2.20,-2.78,Hello
187.00,193.00,63.00,139.00,73.00,71.43,-4.18,3.66,-2.24,-3.69,Hello
188.00,193.00,63.00,139.00,74.00,86.53,-0.81,3.67,-2.21,-4.55,Hello
187.00,195.00,63.00,140.00,74.00,84.20,-5.43,4.00,-2.21,-5.39,Hello
187.00,193.00,63.00,140.00,74.00,83.01,-6.94,4.00,-2.35,-5.98,Hello
185.00,195.00,63.00,140.00,74.00,81.65,-8.20,4.23,-2.36,-6.24,Hello
185.00,195.00,63.00,140.00,74.00,84.82,-4.94,4.07,-2.39,-6.24,Hello
184.00,195.00,63.00,140.00,74.00,87.38,-1.97,4.16,-2.38,-6.27,Hello
187.00,196.00,63.00,140.00,74.00,88.63,-0.99,4.02,-2.41,-6.24,Hello
187.00,195.00,63.00,140.00,74.00,87.67,-1.15,4.00,-2.43,-6.25,Hello
187.00,193.00,63.00,140.00,74.00,87.15,-1.47,3.89,-2.46,-6.23,Hello
185.00,195.00,63.00,140.00,74.00,87.09,-1.64,3.99,-2.44,-6.26,Hello
187.00,196.00,63.00,141.00,74.00,88.42,-1.34,3.91,-2.44,-6.25,Hello
185.00,193.00,63.00,141.00,74.00,88.66,-1.24,3.90,-2.45,-6.27,Hello
187.00,193.00,63.00,140.00,74.00,88.64,-1.35,3.91,-2.46,-6.27,Hello
187.00,195.00,64.00,141.00,74.00,88.94,-0.86,3.92,-2.46,-6.27,Hello
187.00,195.00,63.00,141.00,74.00,89.14,-0.70,3.95,-2.47,-6.28,Hello
End,Hello
Start,Hello
187.00,195.00,64.00,140.00,74.00,89.25,-0.62,3.96,-2.48,-6.27,Hello
185.00,193.00,64.00,140.00,73.00,88.81,-1.04,3.96,-2.49,-6.26,Hello
187.00,193.00,64.00,140.00,74.00,88.59,-0.98,4.01,-2.47,-6.25,Hello
187.00,195.00,63.00,141.00,74.00,89.37,-0.58,4.05,-2.48,-6.25,Hello
187.00,193.00,64.00,140.00,74.00,89.28,-0.65,4.04,-2.49,-6.25,Hello
185.00,195.00,63.00,140.00,73.00,88.74,-0.97,4.08,-2.48,-6.24,Hello
